45	335	1386241860
45	488	1386243740
45	256	1386245160
45	998	1386245260
45	525	1386245300
45	376	1386245320
45	582	1386245400
45	845	1386252780
45	977	1386253200
45	882	1386253540
45	622	1386320140
14	190	1385982020
14	923	1385982200
14	254	1385982860
14	744	1385983160
14	786	1385983180
14	356	1385989960
14	267	1385989980
14	58	1385990200
14	276	1385990960
14	222	1385990960
14	335	1385992060
14	765	1385992120
14	256	1385996240
14	382	1385998820
14	176	1385999340
14	1518	1386069420
14	306	1386083820
14	520	1386084420
14	390	1386140480
14	116	1386140580
14	388	1386147520
14	210	1386147520
14	998	1386147600
14	131	1386148480
14	533	1386148500
14	115	1386148620
14	213	1386157560
14	181	1386157700
14	603	1386157800
14	621	1386320140
14	938	1386320700
14	214	1386321120
14	548	1386326280
14	867	1386342760
14	269	1386342960
190	390	1385982400
190	923	1385982820
190	744	1385982940
190	115	1385983100
190	213	1385983160
190	267	1385983260
190	843	1385987560
190	176	1385989840
190	977	1385990120
190	306	1385990120
190	241	1385990160
190	272	1385990200
190	214	1385997340
190	85	1385997720
190	335	1386061360
190	784	1386061420
190	116	1386061440
190	836	1386061500
190	269	1386061580
190	382	1386061580
190	256	1386061680
190	134	1386061700
190	254	1386061940
190	765	1386062060
190	356	1386069360
190	106	1386073100
190	276	1386076360
190	893	1386076420
190	938	1386148620
190	786	1386157620
190	209	1386157640
190	884	1386170220
190	1201	1386170460
190	871	1386170860
190	778	1386170980
190	487	1386172060
190	39	1386172640
190	603	1386230440
190	58	1386235220
190	245	1386242020
190	447	1386256420
190	205	1386256780
190	649	1386256800
190	124	1386257220
190	941	1386343240
400	637	1385982020
400	443	1385982080
400	177	1385983000
400	809	1385985080
400	984	1385988540
400	28	1385989340
400	945	1385989340
400	954	1385989440
400	145	1385993620
400	857	1386059920
400	489	1386069120
400	653	1386072280
400	65	1386072320
400	120	1386072460
400	465	1386081540
400	991	1386081920
400	650	1386149160
400	498	1386149160
400	111	1386149160
400	407	1386248060
637	443	1385982020
637	177	1385983000
637	428	1385983400
637	498	1385983620
637	945	1386061060
637	984	1386061800
637	111	1386061820
637	475	1386069100
637	778	1386069220
637	65	1386069480
637	954	1386072620
637	489	1386072720
637	650	1386081520
637	859	1386082000
637	627	1386146780
637	471	1386148920
637	941	1386158240
637	145	1386158960
637	857	1386234660
637	970	1386238320
637	674	1386242020
637	809	1386242180
637	927	1386242920
637	353	1386245880
637	884	1386256340
255	275	1385982020
255	122	1385982020
255	132	1385982340
255	884	1385982880
255	977	1385986720
255	145	1385988700
255	653	1385993140
255	545	1385993140
255	649	1385993580
255	447	1385997080
255	199	1385997120
255	240	1385997620
255	119	1386054080
255	346	1386059360
255	70	1386061200
255	374	1386062100
255	101	1386081480
255	425	1386157060
255	779	1386157800
255	252	1386241940
255	257	1386242140
255	312	1386243920
255	211	1386245340
255	242	1386245340
255	106	1386249320
255	205	1386256500
255	475	1386256720
255	272	1386331800
255	179	1386331800
275	447	1385982320
275	894	1385982440
275	106	1385982540
275	871	1385982540
275	179	1385985900
275	63	1385985920
275	272	1385986040
275	1216	1385986100
275	72	1385986220
275	1594	1385986280
275	487	1385986300
275	257	1385986320
275	441	1385986320
275	28	1385986340
275	372	1385986380
275	327	1385986380
275	339	1385986400
275	160	1385986440
275	612	1385986460
275	312	1385986500
275	213	1385986500
275	176	1385986520
275	886	1385986520
275	214	1385986580
275	1543	1385986600
275	927	1385986780
275	854	1385986860
275	527	1385988360
275	346	1385989640
275	80	1385989800
275	79	1385989800
275	743	1385989820
275	653	1385993100
275	132	1385993120
275	545	1385993140
275	122	1385993180
275	649	1385993580
275	425	1385996180
275	199	1385997120
275	240	1385997620
275	196	1386054020
275	374	1386057300
275	205	1386061180
275	494	1386061180
275	70	1386062080
275	1423	1386069920
275	779	1386074940
275	39	1386074940
275	254	1386074960
275	797	1386075860
275	119	1386140440
275	883	1386149520
275	265	1386158280
275	650	1386233940
275	252	1386234200
275	101	1386234280
275	202	1386234640
275	477	1386245320
275	626	1386248820
275	531	1386256580
275	27	1386256700
275	242	1386256720
275	674	1386331920
275	117	1386334580
176	533	1385982020
176	116	1385982020
176	256	1385983020
176	181	1385983040
176	213	1385986520
176	612	1385986680
176	214	1385986800
176	843	1385986880
176	115	1385987200
176	391	1385989960
176	603	1385990060
176	254	1385990180
176	765	1385990200
176	356	1385990220
176	335	1385990220
176	382	1385992640
176	267	1385994820
176	222	1385998800
176	269	1385999160
176	58	1386057640
176	209	1386058400
176	923	1386060920
176	836	1386061000
176	134	1386061760
176	938	1386061780
176	390	1386061820
176	621	1386061880
176	886	1386069520
176	725	1386072300
176	487	1386072300
176	111	1386072380
176	1332	1386072460
176	927	1386072480
176	893	1386074920
176	743	1386075800
176	80	1386083700
176	172	1386083700
176	276	1386083760
176	601	1386083920
176	744	1386141040
176	867	1386147380
176	941	1386147540
176	1518	1386234080
176	484	1386234220
176	160	1386234560
176	32	1386245940
176	784	1386249100
176	227	1386255480
176	85	1386320140
176	388	1386320700
176	548	1386325120
176	285	1386328480
176	120	1386328720
176	245	1386328820
176	131	1386331000
176	343	1386332380
533	116	1385982020
533	256	1385982980
533	390	1385986680
533	276	1385990420
533	267	1385990620
533	356	1385990720
533	867	1385990980
533	621	1386054020
533	58	1386058460
533	115	1386061600
533	382	1386147820
533	893	1386147980
533	496	1386148060
533	254	1386148340
533	836	1386148580
533	213	1386157620
533	181	1386239340
533	786	1386320180
533	923	1386323200
116	222	1385982900
116	181	1385983100
116	765	1385989400
116	335	1385989420
116	85	1385989440
116	390	1385990120
116	213	1385990240
116	923	1386055500
116	58	1386055520
116	836	1386061020
116	256	1386061120
116	115	1386061420
116	938	1386061620
116	134	1386061640
116	744	1386061660
116	621	1386061700
116	603	1386061780
116	382	1386061800
116	269	1386062280
116	843	1386069300
116	333	1386157760
116	884	1386170200
116	1518	1386170360
116	941	1386233820
116	267	1386233960
116	276	1386258060
116	343	1386320220
116	388	1386320860
116	786	1386321180
116	131	1386321180
116	471	1386331840
116	867	1386339180
151	866	1385982020
151	54	1385982440
151	642	1385982540
151	753	1385982540
151	634	1385982560
151	243	1385982560
151	220	1385982620
151	387	1385983020
151	1359	1385983460
151	1383	1385983500
151	1216	1385983680
151	156	1385984260
151	691	1385984440
151	869	1385984460
151	502	1385985700
151	582	1385985720
151	201	1385986100
151	1332	1385988180
151	38	1385989240
151	694	1385989960
151	577	1385994900
151	658	1385994900
151	420	1385995040
151	576	1385995160
151	159	1386061180
151	41	1386061220
151	513	1386061300
151	510	1386061340
151	58	1386061420
151	236	1386061480
151	34	1386061920
151	1320	1386157320
151	778	1386160420
151	564	1386234040
151	958	1386234080
151	874	1386320660
151	605	1386321240
151	245	1386321240
866	54	1385982020
866	41	1385982480
866	245	1385982500
866	89	1385982560
866	1232	1385984400
866	1401	1385984480
866	1320	1385984480
866	642	1385984540
866	156	1385984640
866	687	1385985520
866	502	1385985720
866	1332	1385986240
866	38	1385986460
866	753	1385987920
866	634	1385988160
866	694	1385988860
866	220	1385989440
866	564	1385989840
866	420	1385990040
866	691	1385990100
866	605	1385990260
866	576	1385995140
866	874	1386054020
866	658	1386061180
866	159	1386061180
866	201	1386061220
866	243	1386061220
866	1359	1386061280
866	869	1386061280
866	513	1386061320
866	1345	1386061340
866	1228	1386061360
866	376	1386061360
866	525	1386061440
866	1412	1386061440
866	582	1386061720
866	34	1386061920
866	387	1386070460
866	577	1386072520
866	20	1386147660
866	1894	1386147700
866	277	1386147760
866	1870	1386147760
866	219	1386148180
866	638	1386158440
866	1828	1386170160
866	958	1386234080
866	674	1386245120
280	484	1385982020
280	274	1385982700
280	1805	1385982860
280	1216	1385982860
280	1512	1385982860
280	106	1385982860
280	327	1385989420
280	497	1385990140
280	290	1386061480
280	387	1386072260
280	79	1386083800
280	254	1386083940
280	20	1386084400
280	435	1386085540
280	391	1386141960
280	366	1386161840
280	513	1386233800
280	1518	1386233980
280	605	1386234080
280	466	1386249280
280	777	1386249700
280	1543	1386254780
280	279	1386254780
280	149	1386258140
280	841	1386320920
280	376	1386321140
280	908	1386322920
484	497	1385985700
484	290	1385985780
484	466	1385985780
484	376	1385987160
484	642	1385988860
484	391	1386057840
484	149	1386060900
484	1345	1386061000
484	443	1386061140
484	677	1386061180
484	274	1386068980
484	366	1386069080
484	236	1386155540
484	1518	1386155540
484	387	1386320820
484	438	1386320820
484	908	1386320880
484	1204	1386321080
484	445	1386321120
484	435	1386331720
484	1332	1386339500
484	638	1386339500
243	687	1385982020
243	694	1385982100
243	634	1385982160
243	753	1385982400
243	577	1385982460
243	520	1385982480
243	658	1385982520
243	642	1385983380
243	220	1385983400
243	38	1385986480
243	245	1385990060
243	201	1385993160
243	605	1385995040
243	41	1385997740
243	874	1385998000
243	420	1386070320
243	34	1386071360
243	502	1386073100
243	1214	1386083620
243	1828	1386083700
243	1805	1386083700
243	1342	1386083700
243	582	1386140440
243	159	1386147560
243	54	1386170120
243	525	1386241920
243	958	1386241960
243	1212	1386245340
243	172	1386245420
243	869	1386321120
243	387	1386328400
243	156	1386334840
687	634	1385982100
687	694	1385982220
687	564	1385982260
687	753	1385982400
687	642	1385988160
687	1332	1385988180
687	38	1385989280
687	220	1385989400
687	605	1385989740
687	582	1385990140
687	420	1385990160
687	658	1385997920
687	219	1386061280
687	201	1386061700
687	525	1386061760
687	156	1386061760
687	502	1386061980
687	491	1386147620
687	908	1386147680
687	777	1386147940
687	34	1386148520
687	41	1386148540
687	874	1386162800
687	425	1386234040
687	691	1386235080
687	869	1386335340
54	41	1385982520
54	605	1385982520
54	582	1385982560
54	577	1385982600
54	20	1385982620
54	691	1385982620
54	1260	1385984680
54	1784	1385984700
54	1543	1385984840
54	753	1385985020
54	642	1385985200
54	1332	1385988160
54	576	1385989460
54	220	1385989500
54	869	1385990040
54	658	1385991100
54	290	1386061360
54	34	1386061920
54	38	1386072500
54	279	1386147640
54	634	1386148400
54	115	1386158320
54	156	1386158520
54	159	1386159740
54	1218	1386233800
54	1238	1386233800
54	1237	1386233880
54	502	1386245340
54	525	1386245740
54	201	1386252940
54	874	1386320180
54	908	1386320300
54	446	1386320700
54	219	1386320800
54	245	1386321260
54	564	1386335880
364	374	1385982020
364	117	1385982080
364	252	1385982260
364	346	1385982300
364	871	1385982320
364	196	1385982520
364	494	1385983860
364	587	1385984100
364	447	1385985820
364	527	1385985840
364	106	1385987620
364	101	1385989960
364	39	1385990460
364	240	1385993480
364	202	1385997060
364	265	1385997100
364	649	1385999700
364	650	1386061500
364	653	1386061560
364	778	1386061560
364	894	1386061620
364	272	1386061900
364	720	1386061980
364	199	1386061980
364	132	1386062100
364	122	1386069060
364	268	1386074300
364	779	1386075160
364	626	1386075500
364	205	1386076020
364	425	1386085200
364	63	1386149540
364	179	1386234840
364	70	1386331820
364	119	1386331820
364	184	1386335600
364	46	1386341420
374	252	1385982040
374	346	1385982080
374	122	1385982160
374	425	1385982200
374	778	1385982380
374	240	1385982400
374	101	1385989880
374	196	1385990040
374	117	1385992840
374	871	1385993560
374	653	1385997060
374	779	1385997180
374	39	1385997360
374	265	1385997420
374	179	1385997780
374	202	1385998160
374	119	1386054280
374	531	1386061320
374	65	1386061320
374	72	1386061320
374	440	1386061320
374	527	1386061360
374	677	1386061420
374	132	1386061900
374	70	1386061920
374	199	1386061920
374	1423	1386072440
374	257	1386072480
374	353	1386072520
374	649	1386331840
374	489	1386331920
295	441	1385982020
295	226	1385982720
295	372	1385982760
295	27	1385982780
295	763	1385982780
295	1594	1385983060
295	160	1385983080
295	61	1385983080
295	353	1385983120
295	147	1385983140
295	464	1385983140
295	257	1385986360
295	173	1386141860
295	504	1386147300
295	28	1386147320
295	407	1386147600
295	327	1386148420
295	171	1386155400
295	3	1386155480
295	429	1386162860
295	720	1386167920
295	612	1386233980
295	72	1386234180
295	954	1386234180
295	674	1386234600
295	268	1386241740
295	979	1386245600
295	312	1386249380
295	886	1386252660
295	884	1386256320
295	854	1386320300
295	653	1386320360
295	65	1386320540
295	339	1386324860
441	327	1385982720
441	429	1385982920
441	372	1385982940
441	544	1385983000
441	884	1385983120
441	720	1385986240
441	504	1385986360
441	184	1385997180
441	471	1385997220
441	763	1386059220
441	28	1386063460
441	979	1386069340
441	447	1386074180
441	27	1386083540
441	272	1386083600
441	171	1386147340
441	245	1386147460
441	61	1386148140
441	778	1386158980
441	106	1386170000
441	147	1386170100
441	477	1386170100
441	46	1386170160
441	268	1386170420
441	339	1386170700
441	85	1386233880
441	181	1386234260
441	3	1386234680
441	173	1386235000
441	407	1386237760
441	464	1386241700
441	353	1386248340
441	312	1386252680
441	784	1386256640
441	498	1386320580
101	425	1385982020
101	122	1385982260
101	117	1385982280
101	199	1385982320
101	119	1385982400
101	649	1385982420
101	240	1385982460
101	343	1385988600
101	61	1385988660
101	464	1385988660
101	778	1385989880
101	63	1385989900
101	106	1385989900
101	179	1385989920
101	346	1385989940
101	196	1385990000
101	429	1385997120
101	353	1385997160
101	447	1385997180
101	376	1385997360
101	626	1386075500
101	70	1386076140
101	545	1386076320
101	202	1386076480
101	894	1386083420
101	132	1386083680
101	871	1386147420
101	39	1386147720
101	272	1386149980
101	494	1386149980
101	605	1386159320
101	252	1386233760
101	145	1386233820
101	694	1386234200
101	984	1386234200
101	172	1386234440
101	333	1386242360
101	356	1386256860
425	196	1385982220
425	122	1385982300
425	119	1385982300
425	240	1385982460
425	649	1385992980
425	132	1385993700
425	70	1385996160
425	447	1385997100
425	778	1385997620
425	252	1385998620
425	626	1386076100
425	346	1386076300
425	106	1386083420
425	894	1386083420
425	265	1386156620
425	545	1386227020
425	117	1386228560
425	145	1386233820
425	85	1386234060
425	63	1386234680
425	272	1386234680
425	199	1386241820
425	674	1386245140
425	653	1386256300
425	202	1386320020
47	241	1385982020
47	325	1385982920
47	622	1385986000
47	1359	1385986440
47	960	1385986460
47	424	1385990100
47	4	1385990720
47	333	1385997300
47	306	1385997320
47	125	1385997320
47	446	1386076520
47	246	1386076680
47	769	1386144080
47	491	1386148560
47	921	1386159200
241	325	1385982860
241	32	1385982920
241	131	1385988720
241	615	1385988760
241	424	1385990100
241	256	1385990120
241	496	1385990220
241	4	1385990280
241	624	1385997300
241	333	1385997300
241	125	1385997320
241	15	1386061120
241	366	1386073000
241	920	1386073860
241	227	1386073920
241	440	1386074080
241	90	1386076060
241	306	1386083740
241	790	1386084140
241	921	1386084140
241	248	1386084140
241	647	1386084340
241	267	1386147460
241	621	1386147500
241	58	1386147540
241	194	1386147640
241	452	1386148160
241	893	1386148360
241	960	1386148500
241	769	1386148520
241	798	1386155500
241	977	1386155520
241	246	1386155520
179	202	1385982020
179	63	1385982020
179	117	1385982520
179	106	1385983080
179	487	1385983120
179	196	1385983260
179	252	1385984740
179	778	1385985080
179	488	1385986040
179	884	1385988140
179	46	1385988580
179	769	1385988700
179	333	1385988700
179	1332	1385989860
179	199	1385990060
179	272	1385990160
179	240	1385992220
179	626	1385996660
179	871	1385996660
179	39	1385996680
179	173	1385997540
179	649	1385997780
179	119	1385997820
179	122	1386061140
179	653	1386061260
179	27	1386061300
179	464	1386061320
179	720	1386061360
179	257	1386061400
179	38	1386061440
179	87	1386061620
179	70	1386061780
179	447	1386061820
179	494	1386061880
179	132	1386062080
179	894	1386072480
179	111	1386072640
179	61	1386074380
179	779	1386074680
179	612	1386074840
179	545	1386082120
179	576	1386233860
179	1218	1386234580
179	125	1386243620
179	211	1386244140
179	1543	1386245500
179	346	1386249480
179	265	1386256460
202	545	1385982040
202	205	1385982320
202	871	1385982320
202	119	1385982340
202	311	1385982580
202	117	1385985720
202	954	1385985780
202	653	1385985860
202	440	1385987500
202	132	1385992960
202	779	1385993620
202	199	1385997060
202	1518	1385997200
202	372	1385997220
202	177	1385997300
202	984	1385997300
202	160	1385997400
202	61	1385997440
202	464	1385997520
202	353	1385997580
202	3	1385997660
202	63	1386054060
202	778	1386054880
202	272	1386061220
202	106	1386061240
202	252	1386061320
202	1512	1386072240
202	124	1386072540
202	471	1386072540
202	28	1386076280
202	265	1386083680
202	70	1386140840
202	447	1386149500
202	407	1386234000
202	496	1386244860
202	626	1386251980
202	674	1386320760
63	778	1385984620
63	883	1385985900
63	894	1385985900
63	46	1385988580
63	199	1385990100
63	117	1385993560
63	626	1385996900
63	173	1385997500
63	653	1386061200
63	196	1386061800
63	272	1386061900
63	122	1386069140
63	447	1386071200
63	61	1386074580
63	346	1386140720
63	240	1386140740
63	494	1386145560
63	779	1386149820
63	545	1386149820
63	106	1386150640
63	720	1386169960
63	884	1386170360
63	119	1386227120
63	132	1386228500
63	70	1386230260
63	927	1386233780
63	576	1386233860
63	1412	1386233880
63	232	1386234060
63	3	1386234600
63	125	1386243620
63	27	1386244160
63	1332	1386244600
63	649	1386249540
63	39	1386256400
63	674	1386322240
63	1212	1386343160
564	577	1385982020
564	634	1385982140
564	753	1385982200
564	694	1385982220
564	520	1385982460
564	977	1385987140
564	1332	1385989840
564	420	1385994900
564	605	1385997120
564	642	1386061900
564	845	1386075760
564	343	1386076020
564	525	1386076920
564	38	1386234020
564	576	1386235520
564	173	1386256700
564	156	1386328520
564	874	1386328520
564	658	1386334560
564	502	1386335900
577	634	1385982040
577	694	1385982100
577	753	1385982200
577	576	1385982520
577	582	1385982640
577	38	1385982900
577	977	1385987920
577	1332	1385989820
577	520	1386061760
577	147	1386069340
577	525	1386076920
577	1359	1386245220
265	494	1385982020
265	196	1385982180
265	117	1385982240
265	39	1385982280
265	871	1385982320
265	778	1385993540
265	252	1385993640
265	883	1385994520
265	720	1386061440
265	894	1386061560
265	106	1386062160
265	119	1386068840
265	27	1386075060
265	48	1386075080
265	205	1386076040
265	545	1386083680
265	132	1386143960
265	779	1386149580
265	587	1386150300
265	272	1386153720
265	70	1386157240
265	447	1386157240
265	649	1386157280
265	346	1386226900
265	601	1386227660
265	199	1386227860
265	240	1386241860
265	653	1386256480
265	122	1386331900
494	117	1385982140
494	587	1385982320
494	205	1385982440
494	196	1385983320
494	252	1385984460
494	106	1385985260
494	626	1385990380
494	199	1385990420
494	39	1385993560
494	894	1385993700
494	883	1385997760
494	720	1386054020
494	122	1386061220
494	272	1386062000
494	653	1386068720
494	871	1386072140
494	346	1386140660
494	920	1386159460
494	177	1386167140
494	475	1386167300
443	650	1385982860
443	857	1385982860
443	145	1385982880
443	984	1385982880
443	72	1385982920
443	615	1385983000
443	954	1385990940
443	65	1385997120
443	945	1385997380
443	272	1385997600
443	647	1386061120
443	1412	1386061140
443	1204	1386061240
443	778	1386069220
443	991	1386069320
443	407	1386072620
443	428	1386072740
443	177	1386072760
443	809	1386072760
443	498	1386081640
443	489	1386081800
443	859	1386082040
443	970	1386086200
443	196	1386140440
443	941	1386158220
443	627	1386163580
443	147	1386234200
443	504	1386256340
443	884	1386256340
209	843	1385982020
209	222	1385982060
209	941	1385982860
209	267	1385988320
209	335	1385990280
209	356	1385990820
209	58	1385994160
209	867	1385994460
209	276	1385995640
209	765	1386061080
209	181	1386069300
209	115	1386076380
209	390	1386079320
209	621	1386325300
209	548	1386332380
209	836	1386339560
843	222	1385982020
843	938	1385982960
843	131	1385982980
843	58	1385983000
843	356	1385983000
843	214	1385986440
843	612	1385987000
843	115	1385987200
843	213	1385989600
843	836	1385997420
843	156	1385997720
843	867	1386061060
843	211	1386061160
843	242	1386061160
843	958	1386061500
843	694	1386061560
843	256	1386061600
843	765	1386061680
843	269	1386062100
843	343	1386069220
843	181	1386069320
843	1518	1386076300
843	267	1386157580
843	621	1386157580
843	254	1386158000
843	548	1386227560
843	784	1386249280
843	276	1386255940
222	267	1385982820
222	254	1385982820
222	343	1385982920
222	867	1385983000
222	548	1385990360
222	256	1385990940
222	276	1385991380
222	356	1385991460
222	227	1386320980
222	960	1386321040
222	836	1386321440
222	621	1386332460
222	335	1386334720
222	941	1386338440
205	894	1385982020
205	883	1385982300
205	117	1385985720
205	106	1385986000
205	778	1385989900
205	39	1385993560
205	779	1385993580
205	119	1386061200
205	272	1386062000
205	122	1386068840
205	545	1386068880
205	871	1386069060
205	691	1386072620
205	1332	1386072640
205	527	1386072740
205	531	1386072760
205	38	1386072920
205	634	1386072940
205	587	1386083420
205	252	1386083420
205	199	1386140420
205	196	1386146220
205	240	1386148920
205	184	1386162900
205	475	1386167040
205	649	1386256800
205	70	1386256900
205	124	1386257200
894	883	1385982280
894	119	1385982300
894	199	1385982320
894	779	1385982480
894	871	1385982480
894	272	1385982500
894	117	1385982500
894	252	1386061200
894	653	1386061560
894	196	1386061820
894	778	1386061980
894	649	1386068760
894	122	1386068840
894	545	1386068900
894	626	1386074640
894	106	1386083400
894	147	1386083580
894	390	1386083600
894	240	1386083620
894	39	1386148920
1359	1383	1385982020
1359	1204	1385982280
1359	1518	1385982300
1359	1342	1385982680
1359	605	1385982740
1359	210	1385982800
1359	285	1385982860
